URIs,Name label
http://www.wikidata.org/entity/Q17380370,"Granvik, Ragnar (1910 - 1997)"
http://www.wikidata.org/entity/Q17385045,"Wallin, Olai (1832 - 1896)"
http://www.wikidata.org/entity/Q11869424,"Määttä, Kalle (1900 - 1985)"
http://www.wikidata.org/entity/Q16594837,"Forsell, Elisabeth (mainitaan 1739 - 1747)"
http://www.wikidata.org/entity/Q1733149,"Sundman, Karl Frithiof (1873 - 1949)"
http://www.wikidata.org/entity/Q3737806,"Wetzer, Martin (1868 - 1954)"
http://www.wikidata.org/entity/Q3295912,"Pokela, Martti (1924 - 2007)"
http://www.wikidata.org/entity/Q6524295,"Törnqvist, Leo (1911 - 1983)"
http://www.wikidata.org/entity/Q1374645,"Sievers, Richard (1852 - 1931)"
http://www.wikidata.org/entity/Q11865657,"Bremer, Jacob (1711 - 1785)"
http://www.wikidata.org/entity/Q18760093,"Peltola, Katarina (1804 - 1870)"
http://www.wikidata.org/entity/Q11854986,"Möller, Carl Gustaf (1888 - 1969)"
http://www.wikidata.org/entity/Q60483663,"Lagus, Julius (1890 - 1978)"
http://www.wikidata.org/entity/Q11867456,Juhani Aataminpoika (1826 - 1854)
http://www.wikidata.org/entity/Q5908691,"Kihlman, Alfred (1825 - 1904)"
http://www.wikidata.org/entity/Q17380320,"Gauffin, Karl Johan (1846 - 1906)"
http://www.wikidata.org/entity/Q17383022,"Paturi, Kustaa (1812 - 1868)"
http://www.wikidata.org/entity/Q3132501,"Borgström, Henrik (1799 - 1883)"
http://www.wikidata.org/entity/Q105705422,"Mali, Matti (1903 - 1964)"
http://www.wikidata.org/entity/Q18688628,"Suomela, Kalevi (1939 - )"
http://www.wikidata.org/entity/Q11861517,"Teir, Harald (1914 - 1992)"
http://www.wikidata.org/entity/Q11860376,"Theslöf, Georg (1880 - 1957)"
http://www.wikidata.org/entity/Q5394372,"Lehtovaara, Arvo (1905 - 1985)"
http://www.wikidata.org/entity/Q1933723,"Juva, Mikko (1918 - 2004)"
http://www.wikidata.org/entity/Q17384280,"Tohka, Sakari (1911 - 1958)"
http://www.wikidata.org/entity/Q20253144,"Tattari, Väinö (1902 - 1981)"
http://www.wikidata.org/entity/Q310433,Kaarle Knutinpoika Bonde (noin 1408 - 1470)
http://www.wikidata.org/entity/Q439456,"Anderson, Clyde Elmer (1912 - 1998)"
http://www.wikidata.org/entity/Q56875715,"Rosenbröijer, Antonius (noin 1593 - 1678)"
http://www.wikidata.org/entity/Q17381987,"Kuusisto, Mauno (1917 - 2010)"
http://www.wikidata.org/entity/Q105705788,"Lindberg, Väinö (1938 - )"
http://www.wikidata.org/entity/Q22696703,"Luostarinen, Katri (1915 - 1991)"
http://www.wikidata.org/entity/Q14116264,"Soini, Oiva (1893 - 1971)"
http://www.wikidata.org/entity/Q3321580,"Wager, Leif (1922 - 2002)"
http://www.wikidata.org/entity/Q5920594,"Kotilainen, Otto (1868 - 1936)"
http://www.wikidata.org/entity/Q5603476,"Carlstedt, Mikko (1892 - 1964)"
http://www.wikidata.org/entity/Q11857344,"Lagus, Elias (1741 - 1819)"
http://www.wikidata.org/entity/Q11866759,"Uggla, John Rafael (1870 - 1954)"
http://www.wikidata.org/entity/Q5782429,"Hagfors, Erik August (1827 - 1913)"
http://www.wikidata.org/entity/Q518896,"Estlander, Carl Gustaf (1834 - 1910)"
http://www.wikidata.org/entity/Q11900761,"Malmio, Veikko (1918 - 2000)"
http://www.wikidata.org/entity/Q7296233,"Luoma, Rauni (1911 - 1996)"
http://www.wikidata.org/entity/Q11896367,"Horn, Tankmar (1924 - 2018)"
http://www.wikidata.org/entity/Q18633867,"Wetterwijk, Johan (K 1736)"
http://www.wikidata.org/entity/Q30227460,"Heinäkangas, Eero (1799 - 1884)"
http://www.wikidata.org/entity/Q8002287,"Schauman, Wilhelm (1857 - 1911)"
http://www.wikidata.org/entity/Q5495915,"Kainulainen, Markus (1922 - 2017)"
http://www.wikidata.org/entity/Q11863712,"Hytönen, Hugo (1890 - 1944)"
http://www.wikidata.org/entity/Q17382197,"Levo, Urpo (1921 - 1998)"
http://www.wikidata.org/entity/Q23039979,"Pyörälä, Kalevi (1930 - )"
http://www.wikidata.org/entity/Q105704803,"Bång, Abraham Erici (1604 - noin 1667)"
http://www.wikidata.org/entity/Q11858159,"Klami, Erik (1820 - 1868)"
http://www.wikidata.org/entity/Q539390,"Mäkinen, Timo (1938 - 2017)"
http://www.wikidata.org/entity/Q11856815,"Tammisalo, Eero (1892 - 1977)"
http://www.wikidata.org/entity/Q11851316,"Lagus, Anders Johan (1775 - 1831)"
http://www.wikidata.org/entity/Q3374265,"Gadd, Pehr Adrian (1727 - 1797)"
http://www.wikidata.org/entity/Q11884393,"Pesonen, Niilo (1902 - 1993)"
http://www.wikidata.org/entity/Q16163297,"Bladh, Beata (1697 - 1754)"
http://www.wikidata.org/entity/Q11860327,"Ehrnrooth, Gay (1925 - 2006)"
http://www.wikidata.org/entity/Q19818286,"Juslenius, Gabriel (1666 - 1724)"
http://www.wikidata.org/entity/Q745041,"Mukka, Timo Kustaa (1944 - 1973)"
http://www.wikidata.org/entity/Q16299570,"Kajander, Ismo (1939 - )"
http://www.wikidata.org/entity/Q17384079,"Suurla, Leo (1921 - 1998)"
http://www.wikidata.org/entity/Q9384372,"Aitamurto, Aarno (1936 - 2008)"
http://www.wikidata.org/entity/Q18632550,"Hartwall, Victor (1800 - 1857)"
http://www.wikidata.org/entity/Q1341361,"Jalkanen, Kalle (1907 - 1941)"
http://www.wikidata.org/entity/Q5973742,"Malmberg, Viktor (1867 - 1936)"
http://www.wikidata.org/entity/Q16989433,"Noponen, Paavo (1930 - 2016)"
http://www.wikidata.org/entity/Q20253094,"Suviranta, Annikki (1923 - 1999)"
http://www.wikidata.org/entity/Q17380011,"Annala, Israel Simonpoika (noin 1650 - 1710)"
http://www.wikidata.org/entity/Q709064,"Mäntyranta, Eero (1937 - 2013)"
http://www.wikidata.org/entity/Q3751310,"Gullichsen, Kristian (1932 - )"
http://www.wikidata.org/entity/Q5737918,"Forstén, Torsten Karl (1855 - 1927)"
http://www.wikidata.org/entity/Q918402,"Englund, Einar (1916 - 1999)"
http://www.wikidata.org/entity/Q5813784,"Horn, Klaus Henrikinpoika (noin 1440 - noin 1520)"
http://www.wikidata.org/entity/Q92198207,"Lahtinen, Osvi (1912 - 1967)"
http://www.wikidata.org/entity/Q105705438,Mats Hermaninpoika (K noin 1491)
http://www.wikidata.org/entity/Q5908472,"Kieri, Gunnar (1928 - )"
http://www.wikidata.org/entity/Q18632762,"Ivalo, Jenny (1854 - 1921)"
http://www.wikidata.org/entity/Q5768880,"Grape, Arendt (1612 - 1687)"
http://www.wikidata.org/entity/Q21558175,"Aarnio, Hjalmar (1880 - 1943)"
http://www.wikidata.org/entity/Q11857052,"Laaksovirta, Einari (1885 - 1935)"
http://www.wikidata.org/entity/Q555358,"Salama, Hannu (1936 - )"
http://www.wikidata.org/entity/Q935655,"Eskola, Pentti (1883 - 1964)"
http://www.wikidata.org/entity/Q11876131,Ljungo Thomae (K 1610)
http://www.wikidata.org/entity/Q723680,"Myyrä, Jonni (1892 - 1955)"
http://www.wikidata.org/entity/Q30205376,Bui Viet Hoa (1962 - )
http://www.wikidata.org/entity/Q11857438,"Mårtenson, Elis (1890 - 1957)"
http://www.wikidata.org/entity/Q5542554,"Adelborg, Per Otto (1781 - 1818)"
http://www.wikidata.org/entity/Q5489947,"Carlstedt, Kalle (1891 - 1952)"
http://www.wikidata.org/entity/Q16299512,"Järvinen, Klaus (1936 - )"
http://www.wikidata.org/entity/Q13364924,"Eskelin, Karolina (1867 - 1936)"
http://www.wikidata.org/entity/Q21558142,"Mölsé, Bror (1869 - 1936)"
http://www.wikidata.org/entity/Q1389332,"Gyldenstolpe, Michael (1608/1609 - 1670)"
http://www.wikidata.org/entity/Q310447,"Ritola, Ville (1896 - 1982)"
http://www.wikidata.org/entity/Q13971638,Pali-Maija (1784 - 1867)
http://www.wikidata.org/entity/Q4216902,"Castrén, Robert (1851 - 1883)"
http://www.wikidata.org/entity/Q7296199,"Tuomi, Rauli (1919 - 1949)"
http://www.wikidata.org/entity/Q11851025,"Noponen, Alpo (1862 - 1927)"
http://www.wikidata.org/entity/Q5931684,"Lagi, Rudolf (1823 - 1868)"
http://www.wikidata.org/entity/Q6204332,"Tarkiainen, Viljo (1879 - 1951)"
http://www.wikidata.org/entity/Q11881609,"Koskenniemi, Matti (1908 - 2001)"
http://www.wikidata.org/entity/Q11875022,"Haikola, Lauri (1917 - 1987)"
http://www.wikidata.org/entity/Q3055988,"Wichmann, Yrjö (1868 - 1932)"
http://www.wikidata.org/entity/Q11854780,"Rajalin, Börje (1933 - )"
http://www.wikidata.org/entity/Q11895516,"Lindgren, Sven Oskar (1905 - 1968)"
http://www.wikidata.org/entity/Q4350756,"Schauman, Berndt Otto (1821 - 1895)"
http://www.wikidata.org/entity/Q4406288,"Tott, Ivar Axelinpoika (K 1487)"
http://www.wikidata.org/entity/Q16984245,"Liebkind-Ormala, Karmela (1949 - )"
http://www.wikidata.org/entity/Q7293760,"Palmgren, Raoul (1912 - 1995)"
http://www.wikidata.org/entity/Q735994,"Sparre, Louis (1863 - 1964)"
http://www.wikidata.org/entity/Q3044507,"Tuompo, Viljo (1893 - 1957)"
http://www.wikidata.org/entity/Q4410996,"Ekelund, Hilding (1893 - 1984)"
http://www.wikidata.org/entity/Q351927,"Plehwe, Vjatsheslav Konstantinovitsh von (1846 - 1904)"
http://www.wikidata.org/entity/Q4409724,"Kajava, Yrjö (1884 - 1929)"
http://www.wikidata.org/entity/Q26198058,"Wright, Magnus von (1847 - 1898)"
http://www.wikidata.org/entity/Q16989576,"Otava, Merja (1935 - )"
http://www.wikidata.org/entity/Q105705437,Margit (K 1498)
http://www.wikidata.org/entity/Q22681666,"Siirala, Aarne (1919 - 1991)"
http://www.wikidata.org/entity/Q39861420,"Tulenheimo, Eino (1885 - 1962)"
http://www.wikidata.org/entity/Q4991037,"Åkerblom, Maria (1898 - 1981)"
http://www.wikidata.org/entity/Q6203461,"Tallqvist, Josef Verner (1862 - 1960)"
http://www.wikidata.org/entity/Q1355353,"Mäki, Taisto (1910 - 1979)"
http://www.wikidata.org/entity/Q10564046,"Staffans, Allan (1880 - 1946)"
http://www.wikidata.org/entity/Q56840063,"Remahl, Maj-Len (1942 - )"
http://www.wikidata.org/entity/Q2585507,"Mörne, Arvid (1876 - 1946)"
http://www.wikidata.org/entity/Q11856786,"Rantala, Eero (1941 - 2019)"
http://www.wikidata.org/entity/Q11853377,"Tammekann, August (1894 - 1959)"
http://www.wikidata.org/entity/Q7724388,Urho
http://www.wikidata.org/entity/Q18238085,"Castrén, Eric (1732 - 1787)"
http://www.wikidata.org/entity/Q11870113,"Ekholm, Karl-Erik (1896 - 1975)"
http://www.wikidata.org/entity/Q4356456,"Carlstedt, Birger (1907 - 1975)"
http://www.wikidata.org/entity/Q2490612,"Graan, Johan (noin 1610 - 1679)"
http://www.wikidata.org/entity/Q11854162,"Bonsdorff, Bertel von (1904 - 2004)"
http://www.wikidata.org/entity/Q1715125,"Wróbel, Józef (1952 - )"
http://www.wikidata.org/entity/Q3612129,"Kemppi, Usko (1907 - 1994)"
http://www.wikidata.org/entity/Q11858365,"Makkonen, Erkki (1882 - 1934)"
http://www.wikidata.org/entity/Q5411427,"Kajanoja, Jouko (1942 - )"
http://www.wikidata.org/entity/Q13223627,"Renkonen, Oswald (1872 - 1951)"
http://www.wikidata.org/entity/Q5582751,"Born, Johan August von (1815 - 1878)"
http://www.wikidata.org/entity/Q5579721,"Blomstedt, Juhana (1937 - 2010)"
http://www.wikidata.org/entity/Q1185068,"Engström, Otto (1853 - 1919)"
http://www.wikidata.org/entity/Q6210955,"Tikkanen, Johan Jakob (1857 - 1930)"
http://www.wikidata.org/entity/Q495638,"Creutz, Ernst Johan (1675 - 1742)"
http://www.wikidata.org/entity/Q11857453,"Löfgren, Elisabeth (1851 - 1931)"
http://www.wikidata.org/entity/Q5798772,"Hellant, Anders (1717 - 1789)"
http://www.wikidata.org/entity/Q1399223,"Wright, Ferdinand von (1822 - 1906)"
http://www.wikidata.org/entity/Q11865477,"Itälä, Jaakko (1933 - 2017)"
http://www.wikidata.org/entity/Q17384647,"Vilhula, Taavi (1897 - 1976)"
http://www.wikidata.org/entity/Q20257416,"Castrén, Matthias (1764 - 1845)"
http://www.wikidata.org/entity/Q22696735,"Pirilä, Veikko (1915 - 1998)"
http://www.wikidata.org/entity/Q17384988,"Äyräpää, Matti (1852 - 1928)"
http://www.wikidata.org/entity/Q11886263,"Einiö, Paavo (1925 - 2006)"
http://www.wikidata.org/entity/Q73762281,"Spieker, Johan (1685 - 1775)"
http://www.wikidata.org/entity/Q5582652,"Borgström, Leonard (1832 - 1907)"
http://www.wikidata.org/entity/Q6203727,"Tammelin, Lars (1669 - 1733)"
http://www.wikidata.org/entity/Q5391868,"Tigerstedt, Carl (1882 - 1930)"
http://www.wikidata.org/entity/Q5495556,"Blomqvist, Anton Gabriel (1836 - 1904)"
http://www.wikidata.org/entity/Q11858029,"Suominen, Ensio (1934 - 2003)"
http://www.wikidata.org/entity/Q105705750,"Kytö, Hülya (1947 - )"
http://www.wikidata.org/entity/Q5409134,"Nuutinen, Lauri (1700 - 1764)"
http://www.wikidata.org/entity/Q6203891,"Tandefelt, Adolf (1747 - 1822)"
http://www.wikidata.org/entity/Q11853422,"Tuhka, Aukusti (1895 - 1973)"
http://www.wikidata.org/entity/Q155381,"Mellin, Hjalmar (1854 - 1933)"
http://www.wikidata.org/entity/Q18688569,"Piri, Pentti (K 1597)"
http://www.wikidata.org/entity/Q11856427,"Tunkelo, Eemil Aukusti (1870 - 1953)"
http://www.wikidata.org/entity/Q922901,"Leskinen, Väinö (1917 - 1972)"
http://www.wikidata.org/entity/Q17380573,"Haudanmaa, Matti (1858 - 1936)"
http://www.wikidata.org/entity/Q21558194,Ericus Erici junior (S noin 1580)
http://www.wikidata.org/entity/Q2369547,"Salamnius, Matthias (1640 - 1691)"
http://www.wikidata.org/entity/Q17384123,"Takki, Toivo (1905 - 1959)"
http://www.wikidata.org/entity/Q11857208,"Virtanen, Eino (1925 - 1999)"
http://www.wikidata.org/entity/Q11854156,"Lindh, Bertel (1908 - 1996)"
http://www.wikidata.org/entity/Q11858718,"Niskanen, Esko (1928 - 2013)"
http://www.wikidata.org/entity/Q105705596,"Sorsa, Iisakki (1771 - 1827)"
http://www.wikidata.org/entity/Q105705264,"Gadd, Fredrik Adrian (1794 - 1871)"
http://www.wikidata.org/entity/Q705481,"Saaristo, Julius (1891 - 1969)"
http://www.wikidata.org/entity/Q155329,"Witte, Sergei Juljevitsh (1849 - 1915)"
http://www.wikidata.org/entity/Q5391594,"Böök, Einar (1874 - 1957)"
http://www.wikidata.org/entity/Q5495092,"Apajalahti, Samuli (1920 - 2013)"
http://www.wikidata.org/entity/Q11893520,"Brofeldt, Simo (1892 - 1942)"
http://www.wikidata.org/entity/Q30206163,Beata Henrikintytär (1718 - 1774)
http://www.wikidata.org/entity/Q11892319,"Suomela, Samuli (1918 - 2012)"
http://www.wikidata.org/entity/Q48357,"Niklander, Elmer (1890 - 1942)"
http://www.wikidata.org/entity/Q382156,Emund Vanha (K 1061)
http://www.wikidata.org/entity/Q11884399,"Söyrinki, Niilo (1907 - 1991)"
http://www.wikidata.org/entity/Q2404912,"Malmberg, Lauri (1888 - 1948)"
http://www.wikidata.org/entity/Q11856443,"Pettersson, Erik Viktor (1834 - 1900)"
http://www.wikidata.org/entity/Q5410832,"Simola, Paavo Eevertti (1902 - 1961)"
http://www.wikidata.org/entity/Q268374,"Luukka, Eemil (1892 - 1970)"
http://www.wikidata.org/entity/Q6203476,"Tallqvist, Theodor (1871 - 1927)"
http://www.wikidata.org/entity/Q11856685,"Härkäpää, Ericus Matthei (K 1578)"
http://www.wikidata.org/entity/Q4465568,"Tuomi, Veikko (1924 - 1992)"
http://www.wikidata.org/entity/Q5993939,"Moring, Klas Anders (1874 - 1928)"
http://www.wikidata.org/entity/Q17382361,"Malmi, Hugo (1878 - 1952)"
http://www.wikidata.org/entity/Q11885066,"Tuulio, Oiva (1878 - 1941)"
http://www.wikidata.org/entity/Q5476260,"Brehmer, Josef (1789 - 1874)"
http://www.wikidata.org/entity/Q21558139,"Paasonen, Helmi (1896 - 1968)"
http://www.wikidata.org/entity/Q17382349,"Malinen, Torsten (1877 - 1951)"
http://www.wikidata.org/entity/Q2425529,"Oxenstierna, Bengt Jönsinpoika (K 1449 tai 1450)"
http://www.wikidata.org/entity/Q11891969,"Puurunen, Sakari (1921 - 2000)"
http://www.wikidata.org/entity/Q105704808,"Mattila, Juho Heikki Juhonpoika (S 1846)"
http://www.wikidata.org/entity/Q5404064,"Numminen, Jaakko (1928 - )"
http://www.wikidata.org/entity/Q1970027,"Hotovitski, Aleksander (1872 - 1937)"
http://www.wikidata.org/entity/Q10556986,"Simons, Lennart (1905 - 1986)"
http://www.wikidata.org/entity/Q16594504,"Christierson, Louise von (1836 - 1908)"
http://www.wikidata.org/entity/Q18633339,"Lyytikäinen, Yrjö (1902 - 1956)"
http://www.wikidata.org/entity/Q18688499,"Kutter, Hans (1904 - 1984)"
http://www.wikidata.org/entity/Q105705791,"Lounela, Paavo (1940 - )"
http://www.wikidata.org/entity/Q23699011,"Lithovius, Isaac (1709 - 1788)"
http://www.wikidata.org/entity/Q11881753,"Ylöstalo, Matti (1917 - 2002)"
http://www.wikidata.org/entity/Q11856864,"Volanen, Eeva-Kaarina (1921 - 1999)"
http://www.wikidata.org/entity/Q30205599,"Gartzius, Johan (K noin 1681)"
http://www.wikidata.org/entity/Q2025499,"Lallukka, Juho (1852 - 1913)"
http://www.wikidata.org/entity/Q13425240,"Tavast, Arvid Henrikinpoika (noin 1540 - 1599)"
http://www.wikidata.org/entity/Q16162273,"Appelberg, Karl Adolf (1851 - 1915)"
http://www.wikidata.org/entity/Q1714074,"Aro, Jussi (1928 - 1983)"
http://www.wikidata.org/entity/Q19977217,"Vilhuinen, Kaisa (1855 - 1941)"
http://www.wikidata.org/entity/Q5483102,"Lampén, Ernst (1865 - 1938)"
http://www.wikidata.org/entity/Q3362488,"Collin, Anton (1891 - 1973)"
http://www.wikidata.org/entity/Q105704785,"Tolia, Matthias Jacobaeus (1582 - 1656)"
http://www.wikidata.org/entity/Q11851692,"Qveflander, Anneli (1929 - )"
http://www.wikidata.org/entity/Q11893001,"Nurmimaa, Seppo (1931 - 2011)"
http://www.wikidata.org/entity/Q130734,Nikolai I (1796 - 1855)
http://www.wikidata.org/entity/Q2943758,"Wichmann, Viktor Karl Emil (1856 - 1938)"
http://www.wikidata.org/entity/Q11874746,"Lindeman, Lars (1920 - 2006)"
http://www.wikidata.org/entity/Q16169161,"Collander, Runar (1894 - 1973)"
http://www.wikidata.org/entity/Q11857850,"Åström, Emma Irene (1847 - 1934)"
http://www.wikidata.org/entity/Q105705243,"Camenaea, Beata (K 1699)"
http://www.wikidata.org/entity/Q11858334,"Kivinen, Erkki Oskari (1903 - 1985)"
http://www.wikidata.org/entity/Q4118159,"Hagman, Lucina (1853 - 1946)"
http://www.wikidata.org/entity/Q267529,"Jakobsson, Ludowika (1884 - 1968)"
http://www.wikidata.org/entity/Q1396595,"Browallius, Johan (1707 - 1755)"
http://www.wikidata.org/entity/Q1295337,"Väre, Emil (1885 - 1974)"
http://www.wikidata.org/entity/Q553569,"Fleming, Klaus (noin 1535 - 1597)"
http://www.wikidata.org/entity/Q1385110,"Borg, Kim (1919 - 2000)"
http://www.wikidata.org/entity/Q711754,"Höckert, Gunnar (1910 - 1940)"
http://www.wikidata.org/entity/Q4492816,"Friman, Rainer (1958 - )"
http://www.wikidata.org/entity/Q2337420,"Paasio, Pertti (1939 - )"
http://www.wikidata.org/entity/Q5921971,"Kranck, Hans (K 1630)"
http://www.wikidata.org/entity/Q16295190,"Crichton, William (1827 - 1889)"
http://www.wikidata.org/entity/Q16170445,"Donner, Anders (1796 - 1857)"
http://www.wikidata.org/entity/Q20736749,"Malin, Anton Karl Otto (1863 - 1932)"
http://www.wikidata.org/entity/Q17384142,"Tammenoksa, Wäinö (1870 - 1943)"
http://www.wikidata.org/entity/Q4943743,"Cullblom, Ester (1932 - )"
http://www.wikidata.org/entity/Q20250158,"Tillander, Johannes (1704 - 1769)"
http://www.wikidata.org/entity/Q5779015,"Gyldén, Nils Abraham (1805 - 1888)"
http://www.wikidata.org/entity/Q23040672,"Lundahl-Sundblad, Fanny (1853 - 1918)"
http://www.wikidata.org/entity/Q2782521,"Haartman, Johannes (1682 - 1737)"
http://www.wikidata.org/entity/Q17383306,"Rahm, Henrik (1732 - 1799)"
http://www.wikidata.org/entity/Q319784,"Rautavaara, Tapio (1915 - 1979)"
http://www.wikidata.org/entity/Q361376,"Ehrnrooth, Adolf (1905 - 2004)"
http://www.wikidata.org/entity/Q16333913,"Lehtonen, Rauli (1928 - 2014)"
http://www.wikidata.org/entity/Q2938941,"Heideken, Carl Johan von (1832 - 1888)"
http://www.wikidata.org/entity/Q180299,"Saarinen, Veli (1902 - 1969)"
http://www.wikidata.org/entity/Q6204135,"Tapaninen, Leonard Pietari (1893 - 1982)"
http://www.wikidata.org/entity/Q16160759,"Ali-Melkkilä, Matti (1930 - 1989)"
http://www.wikidata.org/entity/Q4348825,"Haavisto, Heikki (1935 - )"
http://www.wikidata.org/entity/Q17382692,"Ojala, Friiti (1892 - 1951)"
http://www.wikidata.org/entity/Q1295513,"Lehtonen, Eero (1898 - 1959)"
http://www.wikidata.org/entity/Q105705410,"Lipsanen, August (1876 - 1948)"
http://www.wikidata.org/entity/Q5438663,"Mäkelä, Risto (1924 - 1992)"
http://www.wikidata.org/entity/Q105705620,"Weckrooth, Johan (1709 - 1756)"
http://www.wikidata.org/entity/Q5985281,"Mesterton, Carl (1715 - 1773)"
http://www.wikidata.org/entity/Q350220,Maunu Ladonlukko (noin 1240 - 1290)
http://www.wikidata.org/entity/Q945446,"Pörhölä, Frans Wilhelm (1897 - 1964)"
http://www.wikidata.org/entity/Q4348163,"Rantanen, Paavo (1934 - )"
http://www.wikidata.org/entity/Q3864624,"Gestrin, Kristian (1929 - 1990)"
http://www.wikidata.org/entity/Q4118893,"Nortamo, Hjalmar (1860 - 1931)"
http://www.wikidata.org/entity/Q14542195,"Mjödh, Barbara Catharina (1738 - 1776)"
http://www.wikidata.org/entity/Q11885284,"Lahtela, Olavi (1915 - 1968)"
http://www.wikidata.org/entity/Q6304957,"Valve, Väinö (1895 - 1995)"
http://www.wikidata.org/entity/Q4418652,"Cygnaeus, Zacharias (1763 - 1830)"
http://www.wikidata.org/entity/Q3305647,"Bryggman, Erik (1891 - 1955)"
http://www.wikidata.org/entity/Q3478128,"Lindqvist, Selim Arvid (1867 - 1939)"
http://www.wikidata.org/entity/Q332145,"Mononen, Unto (1930 - 1968)"
http://www.wikidata.org/entity/Q5723202,"Fahlenius, Jonas (1674 - 1748)"
http://www.wikidata.org/entity/Q3820195,"Karhi, Otto (1876 - 1966)"
http://www.wikidata.org/entity/Q6254335,"Äikäs, Lasse (1932 - 1988)"
http://www.wikidata.org/entity/Q5768295,"Granfelt, Axel Fredrik (1815 - 1892)"
http://www.wikidata.org/entity/Q2604610,"Haapoja, Matti (1845 - 1895)"
http://www.wikidata.org/entity/Q11850594,"Makkonen, Albert (1877 - 1935)"
http://www.wikidata.org/entity/Q5790697,"Harmaja, Leo (1880 - 1949)"
http://www.wikidata.org/entity/Q23041044,"Törnudd, Lilli (1862 - 1929)"
http://www.wikidata.org/entity/Q4606072,"Keksi, Antti (noin 1622 - 1705)"
http://www.wikidata.org/entity/Q11851572,"Heikel, Anna (1838 - 1907)"
http://www.wikidata.org/entity/Q11857383,"Haavio-Mannila, Elina (1933 - )"
http://www.wikidata.org/entity/Q11862325,"Diekn, Henrik Klaunpoika (noin 1405 - 1458)"
http://www.wikidata.org/entity/Q240386,"Kalaoja, Katri Helena (1945 - )"
http://www.wikidata.org/entity/Q11866584,"Hedman, Johan Gustaf (1800 - 1866)"
http://www.wikidata.org/entity/Q2136530,"Witting, Rolf (1879 - 1944)"
http://www.wikidata.org/entity/Q2329136,"Voionmaa, Väinö (1869 - 1947)"
http://www.wikidata.org/entity/Q924443,"Lindelöf, Ernst (1870 - 1946)"
http://www.wikidata.org/entity/Q2033421,"Baltzar, Veijo (1942 - )"
http://www.wikidata.org/entity/Q1789647,"Wallenius, Kurt Martti (1893 - 1984)"
http://www.wikidata.org/entity/Q11858178,"Serlachius, Ralph Erik (1901 - 1980)"
http://www.wikidata.org/entity/Q11865101,"Ross, Isaac (1706 - 1783)"
http://www.wikidata.org/entity/Q11862414,"Witte, Herman (1666 - 1728)"
http://www.wikidata.org/entity/Q5560079,"Arppe, Nils Ludvig (1803 - 1861)"
http://www.wikidata.org/entity/Q11851785,Annikainen
http://www.wikidata.org/entity/Q11884395,"Saarikko, Niilo (1898 - 1979)"
http://www.wikidata.org/entity/Q5926634,"Kurck, Axel (1555 - 1630)"
http://www.wikidata.org/entity/Q344320,"Salminen, Sally (1906 - 1976)"
http://www.wikidata.org/entity/Q11881782,"Manninen, Mauno (1915 - 1969)"
http://www.wikidata.org/entity/Q17382357,"Malmberg, Hugo (1864 - 1956)"
http://www.wikidata.org/entity/Q310866,"Andrejev, Leonid (1871 - 1919)"
http://www.wikidata.org/entity/Q11852643,"Maasalo, Armas (1885 - 1960)"
http://www.wikidata.org/entity/Q21517821,"Kotilainen, Mauno Johannes (1895 - 1961)"
http://www.wikidata.org/entity/Q17381859,"Kotilainen, Mauno Johannes (1895 - 1961)"
http://www.wikidata.org/entity/Q11866719,"Tornaeus, Johannes (K 1681)"
http://www.wikidata.org/entity/Q11867756,"Parkkinen, Jukka (1948 - )"
http://www.wikidata.org/entity/Q11856882,"Jalavisto, Eeva (1909 - 1966)"
http://www.wikidata.org/entity/Q2425574,"Oxenstierna, Nils Jönsinpoika (K aikaisintaan 1450)"
http://www.wikidata.org/entity/Q7813400,"Långström, Toivo Hjalmar (1889 - 1983)"
http://www.wikidata.org/entity/Q7184491,"Strengberg, Philip Ulric (1805 - 1872)"
http://www.wikidata.org/entity/Q11865406,"Tanner, Johan Alfred (1884 - 1927)"
http://www.wikidata.org/entity/Q17382352,"Lounela, Pekka (1932 - 2002)"
http://www.wikidata.org/entity/Q11857123,"Koskimies, Eino (1892 - 1975)"
http://www.wikidata.org/entity/Q4251365,"Käyhkö, Kauko (1916 - 1983)"
http://www.wikidata.org/entity/Q17382605,"Nissilä, Viljo (1903 - 1986)"
http://www.wikidata.org/entity/Q11851001,"Fabritius, Almar (1874 - 1953)"
http://www.wikidata.org/entity/Q11867197,"Tyyri, Jouko (1929 - 2001)"
http://www.wikidata.org/entity/Q11890756,"Vainio, Riitta (1936 - 2015)"
http://www.wikidata.org/entity/Q437139,"Harva, Uno (1882 - 1949)"
http://www.wikidata.org/entity/Q5998454,"Mustanoja, Tauno Frans (1912 - 1996)"
http://www.wikidata.org/entity/Q1168281,"Mennander, Carl Fredrik (1712 - 1786)"
http://www.wikidata.org/entity/Q11865665,"Wolle, Jacob (K 1653)"
http://www.wikidata.org/entity/Q5774277,"Gräsbeck, Gottfrid (1927 - 2010)"
http://www.wikidata.org/entity/Q716804,"Sippo, Teemu (1947 - )"
http://www.wikidata.org/entity/Q3735504,"Vellingk, Otto (1649 - 1708)"
http://www.wikidata.org/entity/Q16158848,"Ahlstubbe, Lars (1804 - 1870)"
http://www.wikidata.org/entity/Q23040866,"Toivanen, Erkki Jalmari (1927 - 2000)"
http://www.wikidata.org/entity/Q3079927,"Nenonen, Vilho Petter (1883 - 1960)"
