 wikidataURI,"label"
 http://www.wikidata.org/entity/Q60578218,"Miškovič, Jurij"
 http://www.wikidata.org/entity/Q18529431,"Mlakar, Franc"
 http://www.wikidata.org/entity/Q18529668,"Mlakar, Ivan"
 http://www.wikidata.org/entity/Q14218742,"Mlakar, Janko"
 http://www.wikidata.org/entity/Q60578148,"Mlejnik, Angelus"
 http://www.wikidata.org/entity/Q60578120,"Mlinar - Cigale, Fran Ksaver"
 http://www.wikidata.org/entity/Q18529669,"Mlinar, Ivan"
 http://www.wikidata.org/entity/Q60578074,"Modic, Izidor"
 http://www.wikidata.org/entity/Q16864228,"Modic, Janez"
 http://www.wikidata.org/entity/Q18646319,"Modrinjak, Štefan"
 http://www.wikidata.org/entity/Q18529351,"Mohorič, Fran"
 http://www.wikidata.org/entity/Q18529821,"Mohorič, Ivan"
 http://www.wikidata.org/entity/Q12791872,"Mohorič, Jakob"
 http://www.wikidata.org/entity/Q12805309,"Mohorič, Vatroslav"
 http://www.wikidata.org/entity/Q18529670,"Molek, Ivan"
 http://www.wikidata.org/entity/Q60577982,"Molè, Ela"
 http://www.wikidata.org/entity/Q12800550,"Molè, Rudolf"
 http://www.wikidata.org/entity/Q2530566,"Molè, Vojeslav"
 http://www.wikidata.org/entity/Q60577903,"Montagnana, Polidor"
 http://www.wikidata.org/entity/Q60577818,"Montegnana, Ferdinand"
 http://www.wikidata.org/entity/Q60577796,"Morack, Janez Nepomuk"
 http://www.wikidata.org/entity/Q60577767,"Morautscher, Maks"
 http://www.wikidata.org/entity/Q60577720,"Mordax, Anton"
 http://www.wikidata.org/entity/Q60577669,"Mordax, Volbenk Andrej"
 http://www.wikidata.org/entity/Q60576982,"Morocutti, Camillo"
 http://www.wikidata.org/entity/Q60576961,"Morscher, Ivan"
 http://www.wikidata.org/entity/Q60576937,"Moschè, Alfonz"
 http://www.wikidata.org/entity/Q60558330,"Mottwas, Mihael"
 http://www.wikidata.org/entity/Q60558327,"Motwas, Ivan Krstnik"
 http://www.wikidata.org/entity/Q60558304,"Mozgan, Jernej"
 http://www.wikidata.org/entity/Q1261483,"Močnik, Franc"
 http://www.wikidata.org/entity/Q12796072,"Močnik, Matej"
 http://www.wikidata.org/entity/Q12805776,"Močnik, Vinko"
 http://www.wikidata.org/entity/Q21548345,"Moškerc, Miha"
 http://www.wikidata.org/entity/Q60558252,"Možina, Anton"
 http://www.wikidata.org/entity/Q18507644,"Mrak, Anton"
 http://www.wikidata.org/entity/Q5992778,"Mrak, Ignacij"
 http://www.wikidata.org/entity/Q60558176,"Mrakič, Anton"
 http://www.wikidata.org/entity/Q60558145,"Mravlja, Lenart"
 http://www.wikidata.org/entity/Q18604207,"Mravljak, Josip"
 http://www.wikidata.org/entity/Q18645459,"Mraz, Tomaž"
 http://www.wikidata.org/entity/Q60558190,"Mrače, Matija"
 http://www.wikidata.org/entity/Q60558060,"Mrkun, Anton"
 http://www.wikidata.org/entity/Q2675370,"Mrzel, Ludvik"
 http://www.wikidata.org/entity/Q60558111,"Mrčun, Franc"
 http://www.wikidata.org/entity/Q60558043,"Muhič, Peter"
 http://www.wikidata.org/entity/Q55739170,"Mulaček, Ivan"
 http://www.wikidata.org/entity/Q60557997,"Mulle, Janez"
 http://www.wikidata.org/entity/Q12785290,"Munda, Avgust"
 http://www.wikidata.org/entity/Q60557920,"Munda, Franc"
 http://www.wikidata.org/entity/Q60557911,"Mungerstorff, Peter"
 http://www.wikidata.org/entity/Q60557902,"Munih, Andrej"
 http://www.wikidata.org/entity/Q60557876,"Muretič, Ivan Jakob"
 http://www.wikidata.org/entity/Q60557851,"Muri, Franc"
 http://www.wikidata.org/entity/Q12784849,"Murko, Anton"
 http://www.wikidata.org/entity/Q3098105,"Murko, Matija"
 http://www.wikidata.org/entity/Q1179953,"Murkovič, Janez"
 http://www.wikidata.org/entity/Q1278140,"Murn Aleksandrov, Josip"
 http://www.wikidata.org/entity/Q20057480,"Murnik, Ivan"
 http://www.wikidata.org/entity/Q12799766,"Murnik, Rado"
 http://www.wikidata.org/entity/Q12805694,"Murnik, Viktor"
 http://www.wikidata.org/entity/Q21567639,"Mursa, Josip"
 http://www.wikidata.org/entity/Q12802693,"Murè, Silvester"
 http://www.wikidata.org/entity/Q19836425,"Muršec, Jožef"
 http://www.wikidata.org/entity/Q12798639,"Musi, Peter"
 http://www.wikidata.org/entity/Q21567641,"Musić, Avgust"
 http://www.wikidata.org/entity/Q60557800,"Muys, Gottfried"
 http://www.wikidata.org/entity/Q12784850,"Muznik, Anton"
 http://www.wikidata.org/entity/Q12805777,"Möderndorfer, Vinko"
 http://www.wikidata.org/entity/Q1706408,"Mölk, Josef Adam"
 http://www.wikidata.org/entity/Q60577956,"Mönhardt, Ivan Jakob"
 http://www.wikidata.org/entity/Q60558016,"Mühlbacher, Franc Ksaver"
 http://www.wikidata.org/entity/Q21548303,"Müller, Kozma"
 http://www.wikidata.org/entity/Q60557970,"Müller, Valentin"
 http://www.wikidata.org/entity/Q55680254,"Müllner, Alfonz"
 http://www.wikidata.org/entity/Q60594591,"Měrka, Vojteh"
 http://www.wikidata.org/entity/Q12791614,"Nabergoj, Ivan"
 http://www.wikidata.org/entity/Q18529675,"Nabernik, Ivan"
 http://www.wikidata.org/entity/Q12795693,"Nadlišek Bartol, Marica"
 http://www.wikidata.org/entity/Q112337938,"Nadlišek, Antonija"
 http://www.wikidata.org/entity/Q112337954,"Nadlišek, Štefan"
 http://www.wikidata.org/entity/Q52149459,"Nager, Franc Ksaver"
 http://www.wikidata.org/entity/Q78989,"Nagl, Franc Ksaver"
 http://www.wikidata.org/entity/Q12795998,"Naglič, Martin"
 http://www.wikidata.org/entity/Q12796127,"Naglič, Matija"
 http://www.wikidata.org/entity/Q12784195,"Nagy, Aleksander"
 http://www.wikidata.org/entity/Q3499434,"Nahtigal, Rajko"
 http://www.wikidata.org/entity/Q12793723,"Naistoth, Klement"
 http://www.wikidata.org/entity/Q112337979,"Nakrst, Avrelija"
 http://www.wikidata.org/entity/Q61124606,"Nakrst, Rado"
 http://www.wikidata.org/entity/Q14429750,"Naldini, Paolo Francesco"
 http://www.wikidata.org/entity/Q12784851,"Namrè, Anton"
 http://www.wikidata.org/entity/Q2857027,"Nanut, Anton"
 http://www.wikidata.org/entity/Q112337988,"Nanut, Cvetko"
 http://www.wikidata.org/entity/Q371689,"Nanut, Ivan"
 http://www.wikidata.org/entity/Q112337989,"Nanut, Kazimir"
 http://www.wikidata.org/entity/Q112337990,"Nanut, Roberto"
 http://www.wikidata.org/entity/Q24206572,"Nanut, Viljem"
 http://www.wikidata.org/entity/Q112337998,"Nanut, Vladimir"
 http://www.wikidata.org/entity/Q18529677,"Napotnik, Ivan"
 http://www.wikidata.org/entity/Q60557620,"Napotnik, Josip"
 http://www.wikidata.org/entity/Q429901,"Napotnik, Mihael"
 http://www.wikidata.org/entity/Q12791611,"Naraks, Ivan"
 http://www.wikidata.org/entity/Q12791613,"Narat, Ivan"
 http://www.wikidata.org/entity/Q112337999,"Nardin, Aleksander"
 http://www.wikidata.org/entity/Q112338003,"Nardin, Anton"
 http://www.wikidata.org/entity/Q18608631,"Nardin, Julij"
 http://www.wikidata.org/entity/Q112338004,"Nardin, Karel"
 http://www.wikidata.org/entity/Q12792473,"Nastran, Joahim"
 http://www.wikidata.org/entity/Q12794772,"Nathan, Leopold"
 http://www.wikidata.org/entity/Q4863542,"Natlačen, Marko"
 http://www.wikidata.org/entity/Q60557609,"Naveršnik, Janez Kupertin"
 http://www.wikidata.org/entity/Q12791612,"Navratil, Ivan"
 http://www.wikidata.org/entity/Q21548137,"Neapolitanus, Franc"
 http://www.wikidata.org/entity/Q112338012,"Neckermann, Ivan"
 http://www.wikidata.org/entity/Q12789008,"Nedeljko, Fran"
 http://www.wikidata.org/entity/Q112338013,"Nedoh, Danijela"
 http://www.wikidata.org/entity/Q12784848,"Nedved, Anton"
 http://www.wikidata.org/entity/Q60557554,"Neff, Volbenk"
 http://www.wikidata.org/entity/Q12784853,"Neffat, Anton"
 http://www.wikidata.org/entity/Q112338025,"Negode, Josip"
 http://www.wikidata.org/entity/Q112338026,"Negode, Miljutin"
 http://www.wikidata.org/entity/Q113773511,"Negro, Luigia"
 http://www.wikidata.org/entity/Q21542351,"Negro, Pietro"
 http://www.wikidata.org/entity/Q18604208,"Nejedli, Josip Janez"
 http://www.wikidata.org/entity/Q19935526,"Nemanič, Davorin"
 http://www.wikidata.org/entity/Q112338032,"Nemec, Anton"
 http://www.wikidata.org/entity/Q112338033,"Nemec, Ciril"
 http://www.wikidata.org/entity/Q18529435,"Nemec, Franc"
 http://www.wikidata.org/entity/Q112338040,"Nemec, Janez"
 http://www.wikidata.org/entity/Q112338041,"Nemec, Jožef"
 http://www.wikidata.org/entity/Q113772556,"Nemec, Nataša"
 http://www.wikidata.org/entity/Q12797375,"Nemec, Negovan"
 http://www.wikidata.org/entity/Q12797389,"Nemec, Nelida"
 http://www.wikidata.org/entity/Q109876820,"Nemec, Rafael"
 http://www.wikidata.org/entity/Q113773536,"Nemec, Rozina"
 http://www.wikidata.org/entity/Q113773566,"Nemgar, Franc"
 http://www.wikidata.org/entity/Q113773583,"Nepokoj, Andrej"
 http://www.wikidata.org/entity/Q18644643,"Nerat, Miha"
 http://www.wikidata.org/entity/Q18529575,"Neubauer, Franjo"
 http://www.wikidata.org/entity/Q12793137,"Neumayr, Jurij"
 http://www.wikidata.org/entity/Q60557568,"Nečásek, Janez Nepomuk"
 http://www.wikidata.org/entity/Q18645506,"Nežmah, Urban"
 http://www.wikidata.org/entity/Q60557513,"Nicolaus"
 http://www.wikidata.org/entity/Q12795648,"Nicoletti, Marcantonio"
 http://www.wikidata.org/entity/Q98636619,"Nieder, Fabio"
 http://www.wikidata.org/entity/Q60557502,"Niedermaier"
 http://www.wikidata.org/entity/Q12789023,"Niernberger, Franc Anton"
 http://www.wikidata.org/entity/Q12805329,"Nigrin, Vela"
 http://www.wikidata.org/entity/Q4008923,"Nikitin, Vasilij"
 http://www.wikidata.org/entity/Q113773611,"Niklsbacher, Nande"
 http://www.wikidata.org/entity/Q12787718,"Nimis, Domenico"
 http://www.wikidata.org/entity/Q336010,"Nodier, Charles"
 http://www.wikidata.org/entity/Q18604210,"Nolli, Josip"
 http://www.wikidata.org/entity/Q3836886,"None, Lorenzo"
 http://www.wikidata.org/entity/Q12800412,"None, Romuald"
 http://www.wikidata.org/entity/Q113773638,"Nonveiller, Ervin"
 http://www.wikidata.org/entity/Q60557485,"Novagk, Franc Ksaver"
 http://www.wikidata.org/entity/Q109832808,"Novak, Alojz"
 http://www.wikidata.org/entity/Q113773725,"Novak, Alojzij"
 http://www.wikidata.org/entity/Q18507404,"Novak, Andrej"
 http://www.wikidata.org/entity/Q12786032,"Novak, Bogdan C."
 http://www.wikidata.org/entity/Q12789007,"Novak, Fran"
 http://www.wikidata.org/entity/Q5394778,"Novak, Franc"
 http://www.wikidata.org/entity/Q12791618,"Novak, Ivan"
 http://www.wikidata.org/entity/Q12792403,"Novak, Jernej"
 http://www.wikidata.org/entity/Q18604212,"Novak, Josip"
 http://www.wikidata.org/entity/Q14411693,"Novak, Josip"
 http://www.wikidata.org/entity/Q113773738,"Novak, Jožef"
 http://www.wikidata.org/entity/Q12792976,"Novak, Jožef"
 http://www.wikidata.org/entity/Q12794743,"Novak, Leon"
 http://www.wikidata.org/entity/Q18644936,"Novak, Peter"
 http://www.wikidata.org/entity/Q113773796,"Novak, Vida"
 http://www.wikidata.org/entity/Q16737367,"Novak, Vincenc"
 http://www.wikidata.org/entity/Q12805783,"Novak, Vinko"
 http://www.wikidata.org/entity/Q19935584,"Novaković, Predrag"
 http://www.wikidata.org/entity/Q2194106,"Novačan, Anton"
 http://www.wikidata.org/entity/Q113773987,"Novič, Milko"
 http://www.wikidata.org/entity/Q6547623,"Novy, Lili"
 http://www.wikidata.org/entity/Q11957253,"Novšak, Albin"
 http://www.wikidata.org/entity/Q12791619,"Noč, Ivan"
 http://www.wikidata.org/entity/Q12789199,"Nunberger, Franc de Paula"
 http://www.wikidata.org/entity/Q60557458,"Nussdorfer, Ferdinand"
 http://www.wikidata.org/entity/Q1564066,"Nučič, Hinko"
 http://www.wikidata.org/entity/Q113774071,"Obala, Ivan"
 http://www.wikidata.org/entity/Q12803689,"Oberburger, Suzana"
 http://www.wikidata.org/entity/Q12788325,"Obereigner, Elza"
 http://www.wikidata.org/entity/Q60557432,"Obermayer, Tobija Gerard"
 http://www.wikidata.org/entity/Q60557415,"Obermayr, Jurij"
 http://www.wikidata.org/entity/Q113774250,"Obersnel, Maks"
 http://www.wikidata.org/entity/Q113772853,"Obid, Fanica"
 http://www.wikidata.org/entity/Q113772958,"Obid, Vika"
 http://www.wikidata.org/entity/Q113772567,"Obizzi, Anton"
 http://www.wikidata.org/entity/Q113774749,"Oblak, Anton"
 http://www.wikidata.org/entity/Q18529536,"Oblak, France"
 http://www.wikidata.org/entity/Q12791264,"Oblak, Ignacij"
 http://www.wikidata.org/entity/Q12792082,"Oblak, Janez Nepomuk"
 http://www.wikidata.org/entity/Q113778537,"Oblak, Josip"
 http://www.wikidata.org/entity/Q12792677,"Oblak, Josip Ciril"
 http://www.wikidata.org/entity/Q113778958,"Oblak, Jože"
 http://www.wikidata.org/entity/Q18627710,"Oblak, Luiza"
 http://www.wikidata.org/entity/Q113778674,"Oblak, Stanislav"
 http://www.wikidata.org/entity/Q3408625,"Oblak, Vatroslav"
 http://www.wikidata.org/entity/Q12789147,"Obljubek, Franc"
 http://www.wikidata.org/entity/Q12789146,"Obljubek, Franc"
 http://www.wikidata.org/entity/Q113779233,"Obradović, Roža"
 http://www.wikidata.org/entity/Q18487929,"Obreza, Adolf"
 http://www.wikidata.org/entity/Q14416542,"Ocvirk, Anton"
 http://www.wikidata.org/entity/Q18529682,"Ocvirk, Ivan"
 http://www.wikidata.org/entity/Q22978421,"Ocvirk, Zdravko"
 http://www.wikidata.org/entity/Q12784408,"Odar, Alojzij"
 http://www.wikidata.org/entity/Q23024184,"Oeltjen - Kasimir, Elza"
 http://www.wikidata.org/entity/Q26721397,"Oeltjen, Jan"
 http://www.wikidata.org/entity/Q12784857,"Ogorelec, Anton"
 http://www.wikidata.org/entity/Q18529437,"Ogradi, Franc"
 http://www.wikidata.org/entity/Q18529352,"Ogrin, Fran"
 http://www.wikidata.org/entity/Q14416648,"Ogrin, Simon"
 http://www.wikidata.org/entity/Q12805725,"Ogrinc, Viljem"
 http://www.wikidata.org/entity/Q14416652,"Ogrinec, Josip"
 http://www.wikidata.org/entity/Q18627760,"Ogrinec, Marija"
 http://www.wikidata.org/entity/Q18487981,"Ogris, Albin"
 http://www.wikidata.org/entity/Q113779590,"Ogrizek, Ludvik"
 http://www.wikidata.org/entity/Q60819430,"Ojcinger, Anton"
 http://www.wikidata.org/entity/Q60557376,"Ojevic, Ivan Krstnik"
 http://www.wikidata.org/entity/Q16658316,"Okorn, Janez"
 http://www.wikidata.org/entity/Q12792977,"Okorn, Jože"
 http://www.wikidata.org/entity/Q113780083,"Okretič, Henrik"
 http://www.wikidata.org/entity/Q12791621,"Okretič, Ivan"
 http://www.wikidata.org/entity/Q113780418,"Okroglič, Avguštin"
 http://www.wikidata.org/entity/Q12792026,"Olben, Janez Jakob"
 http://www.wikidata.org/entity/Q60557340,"Oliban, Anton"
 http://www.wikidata.org/entity/Q15980440,"Oliva, Giovanni"
 http://www.wikidata.org/entity/Q60557329,"Olivieri, Francesco"
 http://www.wikidata.org/entity/Q113800112,"Olivo, Alojz"
 http://www.wikidata.org/entity/Q12792183,"Omahen, Janko"
 http://www.wikidata.org/entity/Q113800122,"Oman, Alessandro"
 http://www.wikidata.org/entity/Q113800126,"Omersa, Ivan"
 http://www.wikidata.org/entity/Q1932741,"Omersa, Mihael"
 http://www.wikidata.org/entity/Q18644850,"Omersa, Nikolaj"
 http://www.wikidata.org/entity/Q13653486,"Omersa, Nikolaj"
 http://www.wikidata.org/entity/Q18529438,"Omerza, Franc"
 http://www.wikidata.org/entity/Q16658317,"Onič, Franc"
 http://www.wikidata.org/entity/Q113800135,"Onušič, Franc Sal."
 http://www.wikidata.org/entity/Q12796517,"Opeka, Mihael"
 http://www.wikidata.org/entity/Q113800156,"Opokov, Boris"
 http://www.wikidata.org/entity/Q14417315,"Oražen, Ivan"
 http://www.wikidata.org/entity/Q12786183,"Orel, Boris"
 http://www.wikidata.org/entity/Q18604383,"Orel, Jožef"
 http://www.wikidata.org/entity/Q19935738,"Orel, Rihard"
 http://www.wikidata.org/entity/Q18645633,"Orel, Vladimir"
 http://www.wikidata.org/entity/Q60557277,"Orešnik, Jožef"
 http://www.wikidata.org/entity/Q12792627,"Ornig, Josef"
 http://www.wikidata.org/entity/Q18529353,"Orožen, Fran"
 http://www.wikidata.org/entity/Q1643739,"Orožen, Ignacij"
 http://www.wikidata.org/entity/Q12792185,"Orožen, Janko"
 http://www.wikidata.org/entity/Q14427062,"Orožen, Valentin"
 http://www.wikidata.org/entity/Q113772474,"Orsini, Valentina"
 http://www.wikidata.org/entity/Q113800174,"Ortar, Miranda"
 http://www.wikidata.org/entity/Q18604213,"Osana, Josip"
 http://www.wikidata.org/entity/Q18627657,"Osana, Marij"
 http://www.wikidata.org/entity/Q113772391,"Osgnach, Janez Krstnik Viljem"
 http://www.wikidata.org/entity/Q18627614,"Osgnach, Lovrenc"
 http://www.wikidata.org/entity/Q113800184,"Osmuk, Bernarda"
 http://www.wikidata.org/entity/Q12789148,"Osole, Franc"
 http://www.wikidata.org/entity/Q12805144,"Osredkar, Uči"
 http://www.wikidata.org/entity/Q113800203,"Osser, Sigismund"
 http://www.wikidata.org/entity/Q113800218,"Ostan, Izidor"
 http://www.wikidata.org/entity/Q714370,"Osterc, Slavko"
 http://www.wikidata.org/entity/Q60557128,"Ostrich, Janez"
 http://www.wikidata.org/entity/Q85916793,"Ostrovška, Milica"
 http://www.wikidata.org/entity/Q4021171,"Ostrowski, Władysław"
 http://www.wikidata.org/entity/Q113800263,"Oswald, Franc"
 http://www.wikidata.org/entity/Q61018562,"Ota, Aleksander"
 http://www.wikidata.org/entity/Q18529583,"Ota, Ignacij"
 http://www.wikidata.org/entity/Q60557066,"Otto, Elija Stanislav"
 http://www.wikidata.org/entity/Q12785990,"Ovjiazh, Blaž"
 http://www.wikidata.org/entity/Q12789418,"Ovjiazh, Frančiška"
 http://www.wikidata.org/entity/Q2524770,"Ovsenik, Vilko"
 http://www.wikidata.org/entity/Q12796126,"Ozbič, Matija"
 http://www.wikidata.org/entity/Q12788649,"Ozimek, Evstahij"
 http://www.wikidata.org/entity/Q12792975,"Ozmec, Jožef"
 http://www.wikidata.org/entity/Q12793430,"Ozvald, Karel"
 http://www.wikidata.org/entity/Q1226523,"Ošlay, Franc"
 http://www.wikidata.org/entity/Q87872729,"Ošnjak, Jožko"
 http://www.wikidata.org/entity/Q12788888,"Oštir, Filip"
 http://www.wikidata.org/entity/Q12793433,"Oštir, Karel"
 http://www.wikidata.org/entity/Q78775,"Pacassi, Nikolaj Frančišek Leonard"
 http://www.wikidata.org/entity/Q112338169,"Pace - Friedensberg, Marino"
 http://www.wikidata.org/entity/Q112338160,"Pace - Friedensberg, Wilhelm"
 http://www.wikidata.org/entity/Q112338167,"Pace di Castello, Nicolò"
 http://www.wikidata.org/entity/Q12784861,"Pace, Anton"
 http://www.wikidata.org/entity/Q60556960,"Pachernecker, Lenart"
 http://www.wikidata.org/entity/Q60556945,"Pachner, Bernard"
 http://www.wikidata.org/entity/Q60552906,"Padar, Alojzij"
 http://www.wikidata.org/entity/Q4342066,"Paderšič, Vinko"
 http://www.wikidata.org/entity/Q112338159,"Padovan, Lucijan"
 http://www.wikidata.org/entity/Q112338158,"Paglavec, Andrej"
 http://www.wikidata.org/entity/Q18529764,"Pagliaruzzi, Izidor"
 http://www.wikidata.org/entity/Q3424085,"Pagliaruzzi, Josip"
 http://www.wikidata.org/entity/Q12796508,"Pagliaruzzi, Mihael Angelo"
 http://www.wikidata.org/entity/Q12797330,"Pagliaruzzi, Natalis"
 http://www.wikidata.org/entity/Q12802667,"Pagliaruzzi, Sigismund"
 http://www.wikidata.org/entity/Q18644637,"Paglovec, Franc Mihael"
 http://www.wikidata.org/entity/Q112338105,"Pagon, Andrej"
 http://www.wikidata.org/entity/Q12797222,"Pagon, Neda"
 http://www.wikidata.org/entity/Q112338104,"Pahor, Andrej"
 http://www.wikidata.org/entity/Q112338096,"Pahor, Angelo"
 http://www.wikidata.org/entity/Q378747,"Pahor, Boris"
 http://www.wikidata.org/entity/Q66133305,"Pahor, Božidar"
 http://www.wikidata.org/entity/Q112338097,"Pahor, Breda"
 http://www.wikidata.org/entity/Q65995793,"Pahor, Drago"
 http://www.wikidata.org/entity/Q6298601,"Pahor, Josip"
 http://www.wikidata.org/entity/Q18608679,"Pahor, Karol"
 http://www.wikidata.org/entity/Q60552881,"Pahor, Leopold"
 http://www.wikidata.org/entity/Q65995965,"Pahor, Milan"
 http://www.wikidata.org/entity/Q112338087,"Pahor, Miloš"
 http://www.wikidata.org/entity/Q65996345,"Pahor, Minka"
 http://www.wikidata.org/entity/Q113450166,"Pahor, Miroslav"
 http://www.wikidata.org/entity/Q59531378,"Pahor, Miroslav"
 http://www.wikidata.org/entity/Q112338086,"Pahor, Oskar"
 http://www.wikidata.org/entity/Q112338081,"Pahor, Radivoj"
 http://www.wikidata.org/entity/Q105847482,"Pahor, Roman"
 http://www.wikidata.org/entity/Q60552831,"Pahor, Roman"
 http://www.wikidata.org/entity/Q65996537,"Pahor, Samo"
 http://www.wikidata.org/entity/Q12800910,"Pahor, Sergej"
 http://www.wikidata.org/entity/Q112338067,"Pahor, Sergij"
 http://www.wikidata.org/entity/Q18604384,"Pajek, Jožef"
 http://www.wikidata.org/entity/Q20057752,"Pajer - Monriva, Alojzij"
 http://www.wikidata.org/entity/Q12792184,"Pajk, Janko"
 http://www.wikidata.org/entity/Q12793139,"Pajk, Jurij"
 http://www.wikidata.org/entity/Q12796629,"Pajk, Milan"
 http://www.wikidata.org/entity/Q60552797,"Pajk, Peter"
 http://www.wikidata.org/entity/Q14428732,"Pajkova, Pavlina"
 http://www.wikidata.org/entity/Q60539334,"Pajnič, Edvard"
 http://www.wikidata.org/entity/Q60539256,"Pakič, Mihael"
 http://www.wikidata.org/entity/Q60539209,"Palir, Jakob"
 http://www.wikidata.org/entity/Q651795,"Palma, Jacopo Giovine"
 http://www.wikidata.org/entity/Q60539180,"Palmstorff, Josip"
 http://www.wikidata.org/entity/Q60539146,"Papež, Franc"
 http://www.wikidata.org/entity/Q60539063,"Papež, Franc"
 http://www.wikidata.org/entity/Q60539037,"Papež, Oton"
 http://www.wikidata.org/entity/Q60538957,"Paradiso, Franc Ksaver"
 http://www.wikidata.org/entity/Q104524433,"Paradiž, Bojan"
 http://www.wikidata.org/entity/Q21579439,"Parapat, Janez"
 http://www.wikidata.org/entity/Q876663,"Parma, Viktor"
 http://www.wikidata.org/entity/Q60538894,"Partel, Jožef"
 http://www.wikidata.org/entity/Q59243588,"Pascher, Hans"
 http://www.wikidata.org/entity/Q60538824,"Pasperg, Franc Ksaver"
 http://www.wikidata.org/entity/Q12784302,"Paulin, Alfonz"
 http://www.wikidata.org/entity/Q18608645,"Paušek, Jurij"
 http://www.wikidata.org/entity/Q1242668,"Pavel, Avgust"
 http://www.wikidata.org/entity/Q48427381,"Pavlica, Andrej"
 http://www.wikidata.org/entity/Q60538035,"Pavlica, Josip"
 http://www.wikidata.org/entity/Q12787024,"Pavlin, Ciril"
 http://www.wikidata.org/entity/Q12789152,"Pavlin, Franc"
 http://www.wikidata.org/entity/Q12792087,"Pavlin, Janez"
 http://www.wikidata.org/entity/Q12792407,"Pavlin, Jernej"
 http://www.wikidata.org/entity/Q18604385,"Pavlin, Jožef"
 http://www.wikidata.org/entity/Q60538004,"Pavlič, Anton"
 http://www.wikidata.org/entity/Q59722903,"Pavlovec, Franc"
 http://www.wikidata.org/entity/Q10985421,"Pavčič, Josip"
 http://www.wikidata.org/entity/Q60538205,"Pavčič, Josip"
 http://www.wikidata.org/entity/Q60537960,"Pavša, Anton"
 http://www.wikidata.org/entity/Q60537958,"Payr, Gotfried"
 http://www.wikidata.org/entity/Q60537747,"Peer, Andrej"
 http://www.wikidata.org/entity/Q21567620,"Peer, Karel"
 http://www.wikidata.org/entity/Q60537703,"Peesenegger, Franc"
 http://www.wikidata.org/entity/Q60537685,"Pegan, Vladislav"
 http://www.wikidata.org/entity/Q55125388,"Pegius, Martin"
 http://www.wikidata.org/entity/Q60537663,"Pehani, Igo"
 http://www.wikidata.org/entity/Q60535035,"Peharc, Jakob"
 http://www.wikidata.org/entity/Q21567642,"Pekec, Anton"
 http://www.wikidata.org/entity/Q60535006,"Pellegrini, Peter"
 http://www.wikidata.org/entity/Q55874927,"Pelzhoffer, Franc Albert"
 http://www.wikidata.org/entity/Q60534985,"Pen, Dominik"
 http://www.wikidata.org/entity/Q60534950,"Pengov, Božidar"
 http://www.wikidata.org/entity/Q60520732,"Pengov, Franc"
 http://www.wikidata.org/entity/Q14467094,"Pengov, Ivan"
 http://www.wikidata.org/entity/Q14475900,"Pengov, Vladislav"
 http://www.wikidata.org/entity/Q60520693,"Penitz, Janez Krstnik"
 http://www.wikidata.org/entity/Q12789083,"Penn, Franc Henrik"
 http://www.wikidata.org/entity/Q26333763,"Penzel, Abraham Jakob"
 http://www.wikidata.org/entity/Q60520677,"Pepeu, Štefan"
 http://www.wikidata.org/entity/Q60520639,"Perbegg, Jožef"
 http://www.wikidata.org/entity/Q60520632,"Perdan, Ivan"
 http://www.wikidata.org/entity/Q60520628,"Perger, Alojz"
 http://www.wikidata.org/entity/Q12788881,"Peric, Filip"
 http://www.wikidata.org/entity/Q60520625,"Perizhoffer, Karl Seyfrid"
 http://www.wikidata.org/entity/Q60520606,"Perizhoffer, Marko Anton"
 http://www.wikidata.org/entity/Q60520602,"Perizhoffer, Marko Jožef"
 http://www.wikidata.org/entity/Q12795026,"Perič, Ljudevit"
 http://www.wikidata.org/entity/Q592467,"Perko, Anton"
 http://www.wikidata.org/entity/Q12794773,"Perko, Leopold"
 http://www.wikidata.org/entity/Q18627609,"Perko, Lovro"
 http://www.wikidata.org/entity/Q12798434,"Perko, Pavel"
 http://www.wikidata.org/entity/Q4755589,"Perlah, Andrej"
 http://www.wikidata.org/entity/Q18529686,"Perne, Ivan"
 http://www.wikidata.org/entity/Q1901724,"Pernhart, Marko"
 http://www.wikidata.org/entity/Q18507407,"Pernè, Andrej"
 http://www.wikidata.org/entity/Q18529443,"Pernè, Franc"
 http://www.wikidata.org/entity/Q12789155,"Perpar, Franc"
 http://www.wikidata.org/entity/Q60520592,"Perschin, Marko"
 http://www.wikidata.org/entity/Q21548338,"Persky, Matija"
 http://www.wikidata.org/entity/Q12789154,"Peruzzi, Franc"
 http://www.wikidata.org/entity/Q21567644,"Peruzzi, Ivo"
 http://www.wikidata.org/entity/Q60520583,"Peruzzi, Martin"
 http://www.wikidata.org/entity/Q12803807,"Peruzzi, Svitoslav"
 http://www.wikidata.org/entity/Q7286275,"Perušek, Rajko"
 http://www.wikidata.org/entity/Q60520576,"Pesek, Anton"
 http://www.wikidata.org/entity/Q60520537,"Pesiak, Miha"
 http://www.wikidata.org/entity/Q60520500,"Pesiak, Simon Ignacij"
 http://www.wikidata.org/entity/Q12795307,"Pesjakova, Luiza"
 http://www.wikidata.org/entity/Q60520307,"Pestotnik, Pavel"
 http://www.wikidata.org/entity/Q3830662,"Petaz, Leopold Jožef Hanibald"
 http://www.wikidata.org/entity/Q21567622,"Petejan, Josip"
 http://www.wikidata.org/entity/Q14481769,"Peterlin - Petruška, Radivoj"
